Protocol Name, Long Protocol Name, Attribute Name, Full Attribute Name, Attribute Type, Attribute Description
sip, Session Initiation Protocol, expires, expiresQ_PROTO_SIP, uint32, "Time in seconds after which the message expires."
sip, Session Initiation Protocol, reply_code, reply_codeQ_PROTO_SIP, bytes, "Return status code."
sip, Session Initiation Protocol, mime_type, mime_typeQ_PROTO_SIP, bytes, "Data type."
sip, Session Initiation Protocol, user_agent, user_agentQ_PROTO_SIP, bytes, "Client's software."
sip, Session Initiation Protocol, request_call_id, request_call_idQ_PROTO_SIP, bytes, "Call's id extracted for each sip request."
sip, Session Initiation Protocol, server_agent, server_agentQ_PROTO_SIP, bytes, "Server's software."
sip, Session Initiation Protocol, cseq, cseqQ_PROTO_SIP, bytes, "Sequence number"
sip, Session Initiation Protocol, via, viaQ_PROTO_SIP, bytes, "The Via header field indicates the transport used for the transaction and identifies the location where the response is to be sent"
sip, Session Initiation Protocol, contact, contactQ_PROTO_SIP, bytes, "The Contact header field provides a SIP or SIPS URI that can be used to contact that specific instance of the UA for subsequent requests"
sip, Session Initiation Protocol, record_route, record_routeQ_PROTO_SIP, bytes, "The Record-Route header field is inserted by proxies in a request to force future requests in the dialog to be routed through the proxy"
sip, Session Initiation Protocol, p_asserted_id, p_asserted_idQ_PROTO_SIP, bytes, "Indicates the identity of the trusted SIP server"
sip, Session Initiation Protocol, remote_party_id, remote_party_idQ_PROTO_SIP, bytes, "The IP address of the remote party."
sip, Session Initiation Protocol, reason, reasonQ_PROTO_SIP, bytes, "The reason a Session Initiation Protocol request was issued."
sip, Session Initiation Protocol, from, fromQ_PROTO_SIP, bytes, "The initiator of the request."
sip, Session Initiation Protocol, to, toQ_PROTO_SIP, bytes, "The recipient of the request."
sip, Session Initiation Protocol, subject, subjectQ_PROTO_SIP, bytes, "the subject header present in the SIP packet"
sip, Session Initiation Protocol, caller_domain, caller_domainQ_PROTO_SIP, bytes, "Caller's domain"
sip, Session Initiation Protocol, callee_domain, callee_domainQ_PROTO_SIP, bytes, "Callee's domain"
sip, Session Initiation Protocol, date, dateQ_PROTO_SIP, bytes, "Contains the date and time."
sip, Session Initiation Protocol, proxy_authorization, proxy_authorizationQ_PROTO_SIP, bytes, "allows the client to identify itself (or its user) to a proxy that requires authentication"
sip, Session Initiation Protocol, www_authenticate, www_authenticateQ_PROTO_SIP, bytes, "Contains an authentication challenge."
sip, Session Initiation Protocol, authorization_username, authorization_usernameQ_PROTO_SIP, bytes, "User's name as specified in the Authorization SIP header."
sip, Session Initiation Protocol, alert_info, alert_infoQ_PROTO_SIP, bytes, "Specifies an alternative ring tone."
sip, Session Initiation Protocol, call_info, call_infoQ_PROTO_SIP, bytes, "Provides additional information about the caller or callee."
sip, Session Initiation Protocol, accept_language, accept_languageQ_PROTO_SIP, bytes, "Indicates the preferred languages."
sip, Session Initiation Protocol, call_id, call_idQ_PROTO_SIP, bytes, "Call id, extracted for each call."
sip, Session Initiation Protocol, start_time, start_timeQ_PROTO_SIP, string, "Start date of the call."
sip, Session Initiation Protocol, time_before_spk, time_before_spkQ_PROTO_SIP, string, "Waiting delay before speak"
sip, Session Initiation Protocol, session_duration, session_durationQ_PROTO_SIP, string, "Duration of the session, between INVITE and BYE."
sip, Session Initiation Protocol, call_duration, call_durationQ_PROTO_SIP, string, "Call duration."
sip, Session Initiation Protocol, setup_delay, setup_delayQ_PROTO_SIP, string, "Call setup delay."
sip, Session Initiation Protocol, caller, callerQ_PROTO_SIP, bytes, "Contains the identity (or the phone number) of the initiator of the call."
sip, Session Initiation Protocol, caller_e164, caller_e164Q_PROTO_SIP, bytes, "Format of the caller's telephone numbers"
sip, Session Initiation Protocol, callee, calleeQ_PROTO_SIP, bytes, "Contains the identity (or the phone number) of the called party for a call."
sip, Session Initiation Protocol, callee_e164, callee_e164Q_PROTO_SIP, bytes, "Format of the callee's telephone numbers"
sip, Session Initiation Protocol, caller_nickname, caller_nicknameQ_PROTO_SIP, bytes, "the caller nickname"
sip, Session Initiation Protocol, callee_nickname, callee_nicknameQ_PROTO_SIP, bytes, "the callee nickname"
sip, Session Initiation Protocol, confcall_caller, confcall_callerQ_PROTO_SIP, bytes, "Caller's name, in a confcall."
sip, Session Initiation Protocol, confcall_callee, confcall_calleeQ_PROTO_SIP, bytes, "Callee's name, in a confcall."
sip, Session Initiation Protocol, caller_user_agent, caller_user_agentQ_PROTO_SIP, bytes, "Client's software in the caller way."
sip, Session Initiation Protocol, callee_user_agent, callee_user_agentQ_PROTO_SIP, bytes, "Client's software used by the callee."
sip, Session Initiation Protocol, caller_server_agent, caller_server_agentQ_PROTO_SIP, bytes, "Server's software in the caller way."
sip, Session Initiation Protocol, callee_server_agent, callee_server_agentQ_PROTO_SIP, bytes, "Server's software in the callee way."
sip, Session Initiation Protocol, end_status, end_statusQ_PROTO_SIP, bytes, "Status of the call end"
sip, Session Initiation Protocol, caller_addr, caller_addrQ_PROTO_SIP, string, "Address which could be used by the initiator of the call."
sip, Session Initiation Protocol, callee_addr, callee_addrQ_PROTO_SIP, string, "Address which could be used by the called party."
sip, Session Initiation Protocol, connection_info_addr, connection_info_addrQ_PROTO_SIP, string, "Connection IPv4 address."
sip, Session Initiation Protocol, connection_info_addr_type, connection_info_addr_typeQ_PROTO_SIP, bytes, "Connection address type."
sip, Session Initiation Protocol, connection_info_net_type, connection_info_net_typeQ_PROTO_SIP, bytes, "Network type for the connection."
sip, Session Initiation Protocol, media_type, media_typeQ_PROTO_SIP, bytes, "Contains the media type."
sip, Session Initiation Protocol, media_proto, media_protoQ_PROTO_SIP, bytes, "Protocol used in client stream."
sip, Session Initiation Protocol, media_format, media_formatQ_PROTO_SIP, uint32, "Client's protocol formats available."
sip, Session Initiation Protocol, media_attr_type, media_attr_typeQ_PROTO_SIP, uint32, "Contains the media type (audio or video)."
sip, Session Initiation Protocol, media_attr_encoding, media_attr_encodingQ_PROTO_SIP, bytes, "The encoding of media data."
sip, Session Initiation Protocol, media_attr_rate, media_attr_rateQ_PROTO_SIP, bytes, "The encoding rate."
sip, Session Initiation Protocol, media_attr_param, media_attr_paramQ_PROTO_SIP, bytes, "Session attribute value."
sip, Session Initiation Protocol, media_attr_label, media_attr_labelQ_PROTO_SIP, bytes, "Name of the described session attribute."
sip, Session Initiation Protocol, media_attr_addr, media_attr_addrQ_PROTO_SIP, string, "The mentioned IPv4 address to be used."
sip, Session Initiation Protocol, media_attr_channel, media_attr_channelQ_PROTO_SIP, bytes, "The channel value."
sip, Session Initiation Protocol, media_attr_transport, media_attr_transportQ_PROTO_SIP, bytes, "The transport protocol (TCP or UDP)."
sip, Session Initiation Protocol, media_attr_value, media_attr_valueQ_PROTO_SIP, bytes, "Line value of the media attribute."
sip, Session Initiation Protocol, user_id, user_idQ_PROTO_SIP, bytes, "Client identifier used for his registering with a SIP server."
skyblog, Skyblog, password, passwordQ_PROTO_SKYBLOG, bytes, "User's password string."
skyblog, Skyblog, login, loginQ_PROTO_SKYBLOG, bytes, "User's login string."
skype, Skype, version, versionQ_PROTO_SKYPE, bytes, "Skype client version."
skype, Skype, service_stats, service_statsQ_PROTO_SKYPE, bytes, "Composite attribute containing the packet metrics used for each new service type detection, extracting when performing STATISCAL detection method only. Note: this attribute won't be extracted in case of session expiration (eg. when the current service is not ended properly by the user)."
skype, Skype, service, serviceQ_PROTO_SKYPE, bytes, "Current service identification string."
skype, Skype, service_id, service_idQ_PROTO_SKYPE, uint32, "Composite 32-bit integer value defining the service currently used. The first byte (LSB) gives the generic service definition, the second byte gives an advanced service definition for specific cases (example: File Transfer)."
skype, Skype, service_duration, service_durationQ_PROTO_SKYPE, uint32, "4 bytes integer value indicating, when the service is ended, the length of it in seconds"
skype, Skype, service_duration_tv, service_duration_tvQ_PROTO_SKYPE, string, "Timeval structure indicating, when the service is ended, the length of it in second and microseconds."
slsk, SoulSeek, query, queryQ_PROTO_SLSK, bytes, "Query sent to find a file."
slsk, SoulSeek, version, versionQ_PROTO_SLSK, uint32, "Current version of the Soulseek client."
slsk, SoulSeek, filename, filenameQ_PROTO_SLSK, bytes, "Name of the transferred file."
slsk, SoulSeek, filesize, filesizeQ_PROTO_SLSK, uint32, "Size (byte) of the transferred file."
slsk, SoulSeek, file_id, file_idQ_PROTO_SLSK, uint64, "Unique identifier of a file, based on IP of peer and the unique token for this combination file/peer."
slsk, SoulSeek, transfer_way, transfer_wayQ_PROTO_SLSK, bytes, "Indicates whether the file is uploaded or downloaded."
slsk, SoulSeek, password, passwordQ_PROTO_SLSK, bytes, "User's password string."
slsk, SoulSeek, login, loginQ_PROTO_SLSK, bytes, "User's login string."
smb, Server Message Block (Windows File Server), login, loginQ_PROTO_SMB, bytes, "User's login string."
smb, Server Message Block (Windows File Server), service, serviceQ_PROTO_SMB, bytes, "Current service identification string."
smb, Server Message Block (Windows File Server), file_chunk_data_offset, file_chunk_data_offsetQ_PROTO_SMB, uint64, "Offset of the transferred data."
smb, Server Message Block (Windows File Server), file_chunk_len, file_chunk_lenQ_PROTO_SMB, uint32, "Size of the transferred piece."
smb, Server Message Block (Windows File Server), end_of_file, end_of_fileQ_PROTO_SMB, uint64, "The end of file offset value."
smb, Server Message Block (Windows File Server), file_attributes, file_attributesQ_PROTO_SMB, uint32, "File attributes (bit field)."
smb, Server Message Block (Windows File Server), user_id, user_idQ_PROTO_SMB, uint32, "User identifier (SMB usmb_v1 only)."
smb, Server Message Block (Windows File Server), process_id, process_idQ_PROTO_SMB, uint32, "Identifier of the process being affected by the following command."
smb, Server Message Block (Windows File Server), nt_status, nt_statusQ_PROTO_SMB, uint32, "NT error code."
smb, Server Message Block (Windows File Server), directory, directoryQ_PROTO_SMB, bytes, "(deprecated) Name of the shared directory on the server host."
smb, Server Message Block (Windows File Server), path, pathQ_PROTO_SMB, bytes, "The server/share name of the resource to which the client attempts to connect."
smb, Server Message Block (Windows File Server), domain, domainQ_PROTO_SMB, bytes, "Domain name."
smb, Server Message Block (Windows File Server), host, hostQ_PROTO_SMB, bytes, "Server name (NTLMSSP)."
smb, Server Message Block (Windows File Server), native_os, native_osQ_PROTO_SMB, bytes, "Client's operating system."
smb, Server Message Block (Windows File Server), native_lan_manager, native_lan_managerQ_PROTO_SMB, bytes, "The native LAN manager type."
smb, Server Message Block (Windows File Server), command_string, command_stringQ_PROTO_SMB, bytes, "Command name."
smb, Server Message Block (Windows File Server), loadway, loadwayQ_PROTO_SMB, bytes, "Contains the file transfer way (Upload vs Download)."
smb, Server Message Block (Windows File Server), version, versionQ_PROTO_SMB, uint32, "Protocol version."
smb, Server Message Block (Windows File Server), query_id, query_idQ_PROTO_SMB, uint64, "Indexes and correlates requests and responses."
smb, Server Message Block (Windows File Server), security_blob_len, security_blob_lenQ_PROTO_SMB, uint32, "Security blob data length."
smb, Server Message Block (Windows File Server), search_attributes, search_attributesQ_PROTO_SMB, uint32, "An attribute mask used to specify the standard attributes a file MUST have in order to match the search."
smb, Server Message Block (Windows File Server), search_storage_type, search_storage_typeQ_PROTO_SMB, uint32, "Specify the search type (directory or file)."
smb, Server Message Block (Windows File Server), search_pattern, search_patternQ_PROTO_SMB, bytes, "The file pattern to search for."
smb, Server Message Block (Windows File Server), dialect, dialectQ_PROTO_SMB, bytes, "The version of the SMB Protocol."
smb, Server Message Block (Windows File Server), filename, filenameQ_PROTO_SMB, bytes, "Name of the transferred file."
smb, Server Message Block (Windows File Server), filesize, filesizeQ_PROTO_SMB, uint64, "Size (byte) of the transferred file."
smb, Server Message Block (Windows File Server), attributes, attributesQ_PROTO_SMB, uint32, "File attributes/folder (bit field)."
smb, Server Message Block (Windows File Server), ext_attributes, ext_attributesQ_PROTO_SMB, uint32, "(deprecated) Extended File attributes/folder (bit field)."
smpp, Short message peer-to-peer protocol, sender, senderQ_PROTO_SMPP, bytes, "Sender's address."
smpp, Short message peer-to-peer protocol, receiver, receiverQ_PROTO_SMPP, bytes, "Receiver's address."
smtp, Simple Mail Transfer Protocol, end, endQ_PROTO_SMTP, Void, "Indicates the end of a top level event."
smtp, Simple Mail Transfer Protocol, login, loginQ_PROTO_SMTP, bytes, "User's login string."
smtp, Simple Mail Transfer Protocol, password, passwordQ_PROTO_SMTP, bytes, "User's password string."
smtp, Simple Mail Transfer Protocol, email, emailQ_PROTO_SMTP, bool, "Parent entry, for fields belonging to the same email."
smtp, Simple Mail Transfer Protocol, sender_entry, sender_entryQ_PROTO_SMTP, bool, "Parent entry, for different elements belonging to the sender."
smtp, Simple Mail Transfer Protocol, sender, senderQ_PROTO_SMTP, bytes, "Full address of email sender (alias followed by email address)."
smtp, Simple Mail Transfer Protocol, sender_alias, sender_aliasQ_PROTO_SMTP, bytes, "Name of the email sender."
smtp, Simple Mail Transfer Protocol, sender_email, sender_emailQ_PROTO_SMTP, bytes, "Email address of the email sender."
smtp, Simple Mail Transfer Protocol, mailfrom, mailfromQ_PROTO_SMTP, bool, "Contains the domain and the sender's email"
smtp, Simple Mail Transfer Protocol, sender_mailfrom, sender_mailfromQ_PROTO_SMTP, bytes, "Sender's email address (used by MAIL FROM method)."
smtp, Simple Mail Transfer Protocol, sender_domain, sender_domainQ_PROTO_SMTP, bytes, "Domain of the sender's email address."
smtp, Simple Mail Transfer Protocol, rcptto, rcpttoQ_PROTO_SMTP, bool, "Domain and recipient's email address (used by RCPT TO method)."
smtp, Simple Mail Transfer Protocol, receiver_rcptto, receiver_rcpttoQ_PROTO_SMTP, bytes, "Recipient's email address (used by RCPT TO method)."
smtp, Simple Mail Transfer Protocol, receiver_domain, receiver_domainQ_PROTO_SMTP, bytes, "Domain of the recipient's email address."
smtp, Simple Mail Transfer Protocol, header_raw, header_rawQ_PROTO_SMTP, bytes, "One SMTP header line (field and value)."
smtp, Simple Mail Transfer Protocol, receiver_entry, receiver_entryQ_PROTO_SMTP, bool, "Parent entry, for different elements belonging to the email receiver."
smtp, Simple Mail Transfer Protocol, receiver, receiverQ_PROTO_SMTP, bytes, "Full address of email receiver (including cc and bcc receivers)."
smtp, Simple Mail Transfer Protocol, receiver_alias, receiver_aliasQ_PROTO_SMTP, bytes, "Name of email receiver (included cc and bcc receivers)."
smtp, Simple Mail Transfer Protocol, receiver_email, receiver_emailQ_PROTO_SMTP, bytes, "Email address of message receiver (included cc and bcc receivers)."
smtp, Simple Mail Transfer Protocol, receiver_type, receiver_typeQ_PROTO_SMTP, bytes, "Type of the email receiver."
smtp, Simple Mail Transfer Protocol, request, requestQ_PROTO_SMTP, bool, "Parent entry, empty, for client request and server response."
smtp, Simple Mail Transfer Protocol, index, indexQ_PROTO_SMTP, bytes, "Identifier of the request and response in a flow."
smtp, Simple Mail Transfer Protocol, email_index, email_indexQ_PROTO_SMTP, bytes, "Index of the request which the email is attached to."
smtp, Simple Mail Transfer Protocol, method, methodQ_PROTO_SMTP, bytes, "Command sent by the client"
smtp, Simple Mail Transfer Protocol, response_code, response_codeQ_PROTO_SMTP, uint32, "Return code"
smtp, Simple Mail Transfer Protocol, server_response, server_responseQ_PROTO_SMTP, bytes, "The return code of the server"
smtp, Simple Mail Transfer Protocol, subject, subjectQ_PROTO_SMTP, bytes, "Message subject."
smtp, Simple Mail Transfer Protocol, date, dateQ_PROTO_SMTP, bytes, "Message date."
smtp, Simple Mail Transfer Protocol, mime_type, mime_typeQ_PROTO_SMTP, bytes, "Mail's content type."
smtp, Simple Mail Transfer Protocol, msg_id, msg_idQ_PROTO_SMTP, bytes, "Identifier of the message."
smtp, Simple Mail Transfer Protocol, user_agent, user_agentQ_PROTO_SMTP, bytes, "Name of the software used."
smtp, Simple Mail Transfer Protocol, start_time, start_timeQ_PROTO_SMTP, string, "Starting time of SMTP session"
smtp, Simple Mail Transfer Protocol, stop_time, stop_timeQ_PROTO_SMTP, string, "Ending time of SMTP session"
smtp, Simple Mail Transfer Protocol, duration, durationQ_PROTO_SMTP, string, "Duration of the SMTP session"
smtp, Simple Mail Transfer Protocol, attach, attachQ_PROTO_SMTP, bool, "Parent entry, for attach fields in a message."
smtp, Simple Mail Transfer Protocol, attach_type, attach_typeQ_PROTO_SMTP, bytes, "Content type of the sent attached file."
smtp, Simple Mail Transfer Protocol, file_type, file_typeQ_PROTO_SMTP, bytes, "Received or sent file content type (prefix-based pattern recognition) exchanged using this protocol."
smtp, Simple Mail Transfer Protocol, attach_size, attach_sizeQ_PROTO_SMTP, uint32, "Attached file MIME size."
smtp, Simple Mail Transfer Protocol, attach_disposition, attach_dispositionQ_PROTO_SMTP, bytes, "Attached file disposition"
smtp, Simple Mail Transfer Protocol, attach_filename, attach_filenameQ_PROTO_SMTP, bytes, "Attachment name."
smtp, Simple Mail Transfer Protocol, attach_content_decoded, attach_content_decodedQ_PROTO_SMTP, buffer, "Decoded attached files content."
smtp, Simple Mail Transfer Protocol, attach_transfer_encoding, attach_transfer_encodingQ_PROTO_SMTP, bytes, "Contains the encoding of the attached content"
smtp, Simple Mail Transfer Protocol, server, serverQ_PROTO_SMTP, bytes, "Contains the name of the used smtp server"
smtp, Simple Mail Transfer Protocol, server_agent, server_agentQ_PROTO_SMTP, bytes, "The software name used by the email server"
smtp, Simple Mail Transfer Protocol, greeting_message, greeting_messageQ_PROTO_SMTP, bytes, "Contains the greeting message of the server when connection is established"
smtp, Simple Mail Transfer Protocol, replyto, replytoQ_PROTO_SMTP, bytes, "Email address to use in a reply for this message."
smtp, Simple Mail Transfer Protocol, received, receivedQ_PROTO_SMTP, bool, "Parent entry, for fields added by each relay"
smtp, Simple Mail Transfer Protocol, received_from_name, received_from_nameQ_PROTO_SMTP, bytes, "Contains the sending host name"
smtp, Simple Mail Transfer Protocol, received_from_ip, received_from_ipQ_PROTO_SMTP, string, "Contains the IP address of the sending host name"
smtp, Simple Mail Transfer Protocol, received_by_name, received_by_nameQ_PROTO_SMTP, bytes, "Contains the receiving host name"
smtp, Simple Mail Transfer Protocol, received_by_ip, received_by_ipQ_PROTO_SMTP, string, "Contains the IP address of the receiving host name"
smtp, Simple Mail Transfer Protocol, received_with, received_withQ_PROTO_SMTP, bytes, "Contains the software used to send the email"
smtp, Simple Mail Transfer Protocol, received_date, received_dateQ_PROTO_SMTP, bytes, "Date when the transport service relayed the message"
smtp, Simple Mail Transfer Protocol, received_server_agent, received_server_agentQ_PROTO_SMTP, bytes, "Contains the name of the sever agent"
smtp, Simple Mail Transfer Protocol, xmailer, xmailerQ_PROTO_SMTP, bytes, "Contains the user_agent of the used mailer"
snmp, Simple Network Management Protocol, community, communityQ_PROTO_SNMP, bytes, "Community name."
snmp, Simple Network Management Protocol, method, methodQ_PROTO_SNMP, bytes, "SNMP request type."
snmp, Simple Network Management Protocol, request_id, request_idQ_PROTO_SNMP, uint32, "Request Identifier."
snmp, Simple Network Management Protocol, oid, oidQ_PROTO_SNMP, bytes, "Object Identifier."
snmp, Simple Network Management Protocol, value_type, value_typeQ_PROTO_SNMP, bytes, "Object type."
snmp, Simple Network Management Protocol, value_len, value_lenQ_PROTO_SNMP, uint32, "Size of value_raw in bytes."
snmp, Simple Network Management Protocol, name, nameQ_PROTO_SNMP, bytes, "Name the user."
snpp, Simple Network Paging Protocol, login, loginQ_PROTO_SNPP, bytes, "User's login string."
snpp, Simple Network Paging Protocol, password, passwordQ_PROTO_SNPP, bytes, "User's password string."
snpp, Simple Network Paging Protocol, method, methodQ_PROTO_SNPP, bytes, "Contains the SNPP command."
snpp, Simple Network Paging Protocol, caller_id, caller_idQ_PROTO_SNPP, bytes, "Login of person who send the message."
snpp, Simple Network Paging Protocol, message, messageQ_PROTO_SNPP, bytes, "Contains the message sent to the pager."
snpp, Simple Network Paging Protocol, pager_id, pager_idQ_PROTO_SNPP, bytes, "Contains pager number."
socks4, SOCKet Secure v4, remote_addr, remote_addrQ_PROTO_SOCKS4, string, "Remote IP address."
socks5, SOCKet Secure v5, login, loginQ_PROTO_SOCKS5, bytes, "User's login string."
socks5, SOCKet Secure v5, password, passwordQ_PROTO_SOCKS5, bytes, "User's password string."
socks5, SOCKet Secure v5, remote_addr, remote_addrQ_PROTO_SOCKS5, string, "Remote IP address."
socks5, SOCKet Secure v5, remote_name, remote_nameQ_PROTO_SOCKS5, bytes, "Fully qualified remote domain name."
spdy, SPDY, stream_id, stream_idQ_PROTO_SPDY, uint32, "Stream identifier."
spdy, SPDY, length, lengthQ_PROTO_SPDY, uint32, "Length of the message starting at the offset of this field."
spdy, SPDY, associated_stream_id, associated_stream_idQ_PROTO_SPDY, uint32, "Identifier for a stream which this stream is associated to."
spdy, SPDY, status_code, status_codeQ_PROTO_SPDY, uint32, "An indicator for why the stream is being terminated."
spdy, SPDY, header_count, header_countQ_PROTO_SPDY, uint32, "The number of repeating name/value pairs following this field"
spdy, SPDY, header_name, header_nameQ_PROTO_SPDY, bytes, "Header name, prefixed by a ':' if it's a mandatory SPDY header."
spdy, SPDY, header_value, header_valueQ_PROTO_SPDY, bytes, "Header value."
spid, Statistical Protocol IDentification, found_protocol, found_protocolQ_PROTO_SPID, bytes, "Protocol name that has been discovered by SPID."
spid, Statistical Protocol IDentification, divergence, divergenceQ_PROTO_SPID, uint32, "Divergence giving the distance"
squirrelmail, SquirrelMail, contact_email, contact_emailQ_PROTO_SQUIRRELMAIL, bytes, "Email address of a contact."
squirrelmail, SquirrelMail, contact_alias, contact_aliasQ_PROTO_SQUIRRELMAIL, bytes, "Alias of a contact."
squirrelmail, SquirrelMail, msglist_sender_alias, msglist_sender_aliasQ_PROTO_SQUIRRELMAIL, bytes, "Name of email sender."
squirrelmail, SquirrelMail, msglist_sender_email, msglist_sender_emailQ_PROTO_SQUIRRELMAIL, bytes, "Address of email sender."
squirrelmail, SquirrelMail, msglist_sender, msglist_senderQ_PROTO_SQUIRRELMAIL, bytes, "Full address of email sender (alias and email address)."
squirrelmail, SquirrelMail, msglist_subject, msglist_subjectQ_PROTO_SQUIRRELMAIL, bytes, "Message subject in a message list."
squirrelmail, SquirrelMail, msglist_date, msglist_dateQ_PROTO_SQUIRRELMAIL, bytes, "Message date in a message list."
squirrelmail, SquirrelMail, msglist_receiver_alias, msglist_receiver_aliasQ_PROTO_SQUIRRELMAIL, bytes, "Name of email receiver."
squirrelmail, SquirrelMail, msglist_receiver_email, msglist_receiver_emailQ_PROTO_SQUIRRELMAIL, bytes, "Email address of the email receiver."
squirrelmail, SquirrelMail, msglist_receiver, msglist_receiverQ_PROTO_SQUIRRELMAIL, bytes, "Full address of email receiver in a message list."
squirrelmail, SquirrelMail, msglist_msgid, msglist_msgidQ_PROTO_SQUIRRELMAIL, bytes, "Message identifier."
squirrelmail, SquirrelMail, attach_size, attach_sizeQ_PROTO_SQUIRRELMAIL, uint32, "Attached file MIME size."
squirrelmail, SquirrelMail, date, dateQ_PROTO_SQUIRRELMAIL, bytes, "Message date."
squirrelmail, SquirrelMail, sender_alias, sender_aliasQ_PROTO_SQUIRRELMAIL, bytes, "Name of the email sender."
squirrelmail, SquirrelMail, sender_email, sender_emailQ_PROTO_SQUIRRELMAIL, bytes, "Email address of the email sender."
squirrelmail, SquirrelMail, sender, senderQ_PROTO_SQUIRRELMAIL, bytes, "Full address of email sender (alias followed by email address)."
squirrelmail, SquirrelMail, msg_id, msg_idQ_PROTO_SQUIRRELMAIL, bytes, "Identifier of the message."
squirrelmail, SquirrelMail, folder, folderQ_PROTO_SQUIRRELMAIL, bytes, "Indicates the directory from where messages are read."
squirrelmail, SquirrelMail, subject, subjectQ_PROTO_SQUIRRELMAIL, bytes, "Message subject."
squirrelmail, SquirrelMail, receiver_type, receiver_typeQ_PROTO_SQUIRRELMAIL, bytes, "Type of the email receiver."
squirrelmail, SquirrelMail, receiver_alias, receiver_aliasQ_PROTO_SQUIRRELMAIL, bytes, "Name of email receiver (included cc and bcc receivers)."
squirrelmail, SquirrelMail, receiver_email, receiver_emailQ_PROTO_SQUIRRELMAIL, bytes, "Email address of message receiver (included cc and bcc receivers)."
squirrelmail, SquirrelMail, receiver, receiverQ_PROTO_SQUIRRELMAIL, bytes, "Full address of email receiver (including cc and bcc receivers)."
squirrelmail, SquirrelMail, attach_type, attach_typeQ_PROTO_SQUIRRELMAIL, bytes, "Content type of the sent attached file."
squirrelmail, SquirrelMail, attach_filename, attach_filenameQ_PROTO_SQUIRRELMAIL, bytes, "Attachment name."
squirrelmail, SquirrelMail, draft, draftQ_PROTO_SQUIRRELMAIL, uint32, "Indicates if the email is a draft or has really been posted"
squirrelmail, SquirrelMail, action, actionQ_PROTO_SQUIRRELMAIL, bytes, "Indicates if the message is read (Read) or composed (Compose)."
squirrelmail, SquirrelMail, login_server, login_serverQ_PROTO_SQUIRRELMAIL, bytes, "Concatenated login and server: <login>@<server>."
squirrelmail, SquirrelMail, password, passwordQ_PROTO_SQUIRRELMAIL, bytes, "User's password string."
squirrelmail, SquirrelMail, login, loginQ_PROTO_SQUIRRELMAIL, bytes, "User's login string."
squirrelmail, SquirrelMail, msglist_folder, msglist_folderQ_PROTO_SQUIRRELMAIL, bytes, "Indicates the directory from a message list."
squirrelmail, SquirrelMail, attach_id, attach_idQ_PROTO_SQUIRRELMAIL, bytes, "Attachment identifier."
ssh, Secure Shell, rtt, rttQ_PROTO_SSH, string, "Server response time."
ssl, Secure Socket Layer, common_name, common_nameQ_PROTO_SSL, bytes, "Domain name mentioned in the certificate."
ssl, Secure Socket Layer, organization_name, organization_nameQ_PROTO_SSL, bytes, "Organisation name mentioned in the certificate."
ssl, Secure Socket Layer, server_name, server_nameQ_PROTO_SSL, bytes, "Domain name mentioned in Client Hello message."
ssl, Secure Socket Layer, supported_next_protocol, supported_next_protocolQ_PROTO_SSL, bytes, "Supported protocol on top of SSL specified by the server in the Next Protocol Negotiation TLS extension."
ssl, Secure Socket Layer, issuer, issuerQ_PROTO_SSL, bytes, "Certificate Authority."
ssl, Secure Socket Layer, validity_not_before, validity_not_beforeQ_PROTO_SSL, bytes, "Certificate's validity start date."
ssl, Secure Socket Layer, validity_not_after, validity_not_afterQ_PROTO_SSL, bytes, "Certificate's validity end date."
ssl, Secure Socket Layer, subject_alt_name, subject_alt_nameQ_PROTO_SSL, bytes, "Identifies a list of host names which belong to the same certificate."
ssl, Secure Socket Layer, index, indexQ_PROTO_SSL, uint32, "Identifier of the request and response in a SSL flow."
ssl, Secure Socket Layer, request_size, request_sizeQ_PROTO_SSL, uint64, "Contains the total length in bytes of the request or the response (including SSL headers). This attribute is computed at the end of the request or response."
stp, Spanning Tree Protocol, root_addr, root_addrQ_PROTO_STP, string, "Root Bridge MAC address."
stp, Spanning Tree Protocol, root_path_cost, root_path_costQ_PROTO_STP, uint32, "Cost of the path to the Root Bridge."
stp, Spanning Tree Protocol, bridge_addr, bridge_addrQ_PROTO_STP, string, "Bridge MAC address."
stun, Session Traversal Utilities for NAT, mapped_address_ipv4, mapped_address_ipv4Q_PROTO_STUN, string, "IPv4 address to be mapped."
stun, Session Traversal Utilities for NAT, xor_mapped_address_ipv4, xor_mapped_address_ipv4Q_PROTO_STUN, string, "IPv4 address to be mapped, in XORed version (obfuscated)."
stun, Session Traversal Utilities for NAT, magic_cookie, magic_cookieQ_PROTO_STUN, uint32, "The magic cookie used to deobfuscate the XOR Mapped Port and XOR Mapped Address."
stun, Session Traversal Utilities for NAT, remote_address_ipv4, remote_address_ipv4Q_PROTO_STUN, string, "IPv4 address of the distant peer as seen from the STUN relay server."
syslog, Syslog, code, codeQ_PROTO_SYSLOG, bytes, "Message type."
t38, T.38, caller, callerQ_PROTO_T38, bytes, "Calling subscriber identification"
t38, T.38, callee, calleeQ_PROTO_T38, bytes, "Called subscriber identification"
