,,,,,,,,,,,,,,
,protocol id,proto_idname,proto_family,proto_name,proto_longname,attr_id,attr_id_name,attr_name,deprecated,attr_type,attr_desc,stream,pkt/session,content
,233,Q_PROTO_YAHOO_GROUPS,Forum,yahoo_groups,Yahoo groups,550,Q_MPA_LOGIN,login,,string,User's login string.,0,session_fix,0
,233,Q_PROTO_YAHOO_GROUPS,Forum,yahoo_groups,Yahoo groups,748,Q_MPA_UID,uid,,string,Generic user ID.,0,session_fix,0
,233,Q_PROTO_YAHOO_GROUPS,Forum,yahoo_groups,Yahoo groups,581,Q_MPA_QUERY,query,,parent,Contains the raw and text query sent.,0,session_mod,0
,233,Q_PROTO_YAHOO_GROUPS,Forum,yahoo_groups,Yahoo groups,582,Q_MPA_QUERY_RAW,query_raw,,string,Contains the query sent to the search engine as indicated in the URL.,0,session_prt,0
,233,Q_PROTO_YAHOO_GROUPS,Forum,yahoo_groups,Yahoo groups,583,Q_MPA_QUERY_TEXT,query_text,,string,Query sent to the search engine.,0,session_prt,0
,233,Q_PROTO_YAHOO_GROUPS,Forum,yahoo_groups,Yahoo groups,1,Q_YAHOO_GROUPS_GROUP_NAME,group_name,,string,Name of the group the user has subscribed to.,0,session_mod,0
,233,Q_PROTO_YAHOO_GROUPS,Forum,yahoo_groups,Yahoo groups,2,Q_YAHOO_GROUPS_GROUP_SHORT_DESCRIPTION,group_short_description,,string,Short group description.,0,session_mod,0
,233,Q_PROTO_YAHOO_GROUPS,Forum,yahoo_groups,Yahoo groups,3,Q_YAHOO_GROUPS_GROUP_DETAILED_DESCRIPTION,group_detailed_description,,string,Detailed group description.,1,session_mod,0
,233,Q_PROTO_YAHOO_GROUPS,Forum,yahoo_groups,Yahoo groups,4,Q_YAHOO_GROUPS_GROUP_JOIN_REQUEST,group_join_request,,string,Group to which the user wants to subscribe.,0,session_mod,0
,233,Q_PROTO_YAHOO_GROUPS,Forum,yahoo_groups,Yahoo groups,5,Q_YAHOO_GROUPS_GROUP_MEMBERSHIP,group_membership,,string,Group to which the user has subscribed.,0,session_mod,0
,233,Q_PROTO_YAHOO_GROUPS,Forum,yahoo_groups,Yahoo groups,535,Q_MPA_EMAIL,email,,parent,"Parent entry, for fields belonging to the same email.",0,session_mod,0
,233,Q_PROTO_YAHOO_GROUPS,Forum,yahoo_groups,Yahoo groups,577,Q_MPA_NAME,name,,string,User's full name.,0,session_mod,0
,233,Q_PROTO_YAHOO_GROUPS,Forum,yahoo_groups,Yahoo groups,609,Q_MPA_SENDER_ENTRY,sender_entry,,parent,"Parent entry, for different elements belonging to the sender.",0,session_mod,0
,233,Q_PROTO_YAHOO_GROUPS,Forum,yahoo_groups,Yahoo groups,600,Q_MPA_SENDER,sender,,string,Full address of email sender (alias followed by email address).,0,session_mod,0
,233,Q_PROTO_YAHOO_GROUPS,Forum,yahoo_groups,Yahoo groups,673,Q_MPA_SENDER_UID,sender_uid,,string,Sender ID.,0,session_mod,0
,233,Q_PROTO_YAHOO_GROUPS,Forum,yahoo_groups,Yahoo groups,602,Q_MPA_SENDER_EMAIL,sender_email,,string,Email address of the email sender.,0,session_mod,0
,233,Q_PROTO_YAHOO_GROUPS,Forum,yahoo_groups,Yahoo groups,601,Q_MPA_SENDER_ALIAS,sender_alias,,string,Name of the email sender.,0,session_mod,0
,233,Q_PROTO_YAHOO_GROUPS,Forum,yahoo_groups,Yahoo groups,6,Q_YAHOO_GROUPS_SENDER_NICKNAME,sender_nickname,,string,"Message author's nickname, when reading a message.",0,session_mod,0
,233,Q_PROTO_YAHOO_GROUPS,Forum,yahoo_groups,Yahoo groups,530,Q_MPA_CONTENT,content,,string,Message content.,1,session_mod,1
,233,Q_PROTO_YAHOO_GROUPS,Forum,yahoo_groups,Yahoo groups,532,Q_MPA_DATE,date,,string,Message date.,0,session_mod,0
,233,Q_PROTO_YAHOO_GROUPS,Forum,yahoo_groups,Yahoo groups,607,Q_MPA_SUBJECT,subject,,string,Message subject.,0,session_mod,0
,233,Q_PROTO_YAHOO_GROUPS,Forum,yahoo_groups,Yahoo groups,7,Q_YAHOO_GROUPS_MSG_NUMBER,msg_number,,uint32,Number of the posted message.,0,session_mod,0
,233,Q_PROTO_YAHOO_GROUPS,Forum,yahoo_groups,Yahoo groups,512,Q_MPA_ACTION,action,,string,Indicates if the message is read (Read) or composed (Compose).,0,session_mod,0
,233,Q_PROTO_YAHOO_GROUPS,Forum,yahoo_groups,Yahoo groups,533,Q_MPA_DRAFT,draft,,uint32,Indicates if the email is a draft or has really been posted,0,session_mod,0
,233,Q_PROTO_YAHOO_GROUPS,Forum,yahoo_groups,Yahoo groups,598,Q_MPA_REPLYTO,replyto,,string,"When posting, indicates is the recipient was only the author or the whole list.",0,session_mod,0
,290,Q_PROTO_YAHOO_MAPS,Web,yahoo_maps,Yahoo Maps,617,Q_MPA_END,end,,ptr,"Indicates the end of a top-level parent attribute. This attribute's behavior depends on the method used to extract it: 1) If using the ixEngine v4 API function uevent_hook_add_parms"", it will be extracted like any other attribute. 2) If using the ixEngine v4 API function ""afc_metadata_add"", it will generate an attribute having the attribute ID of the associated top-level parent attribute and the ctb_metadata_attr.qm_end flag set to 1""",0,session_mod,0
,290,Q_PROTO_YAHOO_MAPS,Web,yahoo_maps,Yahoo Maps,4,Q_YAHOO_MAPS_COUNTRY,country,,string,Location country value.,0,session_mod,0
,290,Q_PROTO_YAHOO_MAPS,Web,yahoo_maps,Yahoo Maps,3,Q_YAHOO_MAPS_CITY,city,,string,Location city value.,0,session_mod,0
,290,Q_PROTO_YAHOO_MAPS,Web,yahoo_maps,Yahoo Maps,2,Q_YAHOO_MAPS_STREET,street,,string,Location longitude value.,0,session_mod,0
,290,Q_PROTO_YAHOO_MAPS,Web,yahoo_maps,Yahoo Maps,6,Q_YAHOO_MAPS_LONGITUDE,longitude,,string,Location longitude value.,0,session_mod,0
,290,Q_PROTO_YAHOO_MAPS,Web,yahoo_maps,Yahoo Maps,5,Q_YAHOO_MAPS_LATITUDE,latitude,,string,Location latitude value.,0,session_mod,0
,290,Q_PROTO_YAHOO_MAPS,Web,yahoo_maps,Yahoo Maps,583,Q_MPA_QUERY_TEXT,query_text,,string,Query sent to the search engine.,0,session_mod,0
,290,Q_PROTO_YAHOO_MAPS,Web,yahoo_maps,Yahoo Maps,581,Q_MPA_QUERY,query,,parent,Contains query metadata sent to the server.,0,session_mod,0
,290,Q_PROTO_YAHOO_MAPS,Web,yahoo_maps,Yahoo Maps,1,Q_YAHOO_MAPS_LOCATION,location,,parent,Parent attribute containing information about location researched.,0,session_mod,0
,234,Q_PROTO_YAHOO_SEARCH,Web,yahoo_search,Yahoo Search,617,Q_MPA_END,end,,ptr,"Indicates the end of a top-level parent attribute. This attribute's behavior depends on the method used to extract it: 1) If using the ixEngine v4 API function uevent_hook_add_parms"", it will be extracted like any other attribute. 2) If using the ixEngine v4 API function ""afc_metadata_add"", it will generate an attribute having the attribute ID of the associated top-level parent attribute and the ctb_metadata_attr.qm_end flag set to 1""",0,session_mod,0
,234,Q_PROTO_YAHOO_SEARCH,Web,yahoo_search,Yahoo Search,537,Q_MPA_ENCODING,encoding,,string,Query encoding.,0,session_mod,0
,234,Q_PROTO_YAHOO_SEARCH,Web,yahoo_search,Yahoo Search,584,Q_MPA_QUERY_TYPE,query_type,,string,Sort of query sent to the search engine.,0,session_mod,0
,234,Q_PROTO_YAHOO_SEARCH,Web,yahoo_search,Yahoo Search,582,Q_MPA_QUERY_RAW,query_raw,,string,Contains the query sent to the search engine as indicated in the URL.,0,session_mod,0
,234,Q_PROTO_YAHOO_SEARCH,Web,yahoo_search,Yahoo Search,583,Q_MPA_QUERY_TEXT,query_text,,string,Query sent to the search engine.,0,session_mod,0
,234,Q_PROTO_YAHOO_SEARCH,Web,yahoo_search,Yahoo Search,581,Q_MPA_QUERY,query,,parent,Contains query metadata sent to the server.,0,session_mod,0
,523,Q_PROTO_YANDEX,Web,yandex,Yandex.ru,617,Q_MPA_END,end,,ptr,"Indicates the end of a top-level parent attribute. This attribute's behavior depends on the method used to extract it: 1) If using the ixEngine v4 API function uevent_hook_add_parms"", it will be extracted like any other attribute. 2) If using the ixEngine v4 API function ""afc_metadata_add"", it will generate an attribute having the attribute ID of the associated top-level parent attribute and the ctb_metadata_attr.qm_end flag set to 1""",0,session_mod,0
,523,Q_PROTO_YANDEX,Web,yandex,Yandex.ru,578,Q_MPA_PASSWORD,password,,string,User's password string.,0,session_mod,0
,523,Q_PROTO_YANDEX,Web,yandex,Yandex.ru,550,Q_MPA_LOGIN,login,,string,User's login string.,0,session_mod,0
,523,Q_PROTO_YANDEX,Web,yandex,Yandex.ru,630,Q_MPA_ACCOUNT,account,,parent,User account metadata including the login and the password.,0,session_mod,0
,523,Q_PROTO_YANDEX,Web,yandex,Yandex.ru,584,Q_MPA_QUERY_TYPE,query_type,,string,Sort of query sent to the search engine.,0,session_mod,0
,523,Q_PROTO_YANDEX,Web,yandex,Yandex.ru,582,Q_MPA_QUERY_RAW,query_raw,,string,Contains the query sent to the search engine as indicated in the URL.,0,session_mod,0
,523,Q_PROTO_YANDEX,Web,yandex,Yandex.ru,583,Q_MPA_QUERY_TEXT,query_text,,string,Query sent to the search engine.,0,session_mod,0
,523,Q_PROTO_YANDEX,Web,yandex,Yandex.ru,581,Q_MPA_QUERY,query,,parent,Contains query metadata sent to the server.,0,session_mod,0
,528,Q_PROTO_YANDEX_WEBMAIL,Webmail,yandex_webmail,Yandex webmail,617,Q_MPA_END,end,,ptr,"Indicates the end of a top-level parent attribute. This attribute's behavior depends on the method used to extract it: 1) If using the ixEngine v4 API function uevent_hook_add_parms"", it will be extracted like any other attribute. 2) If using the ixEngine v4 API function ""afc_metadata_add"", it will generate an attribute having the attribute ID of the associated top-level parent attribute and the ctb_metadata_attr.qm_end flag set to 1""",0,session_mod,0
,528,Q_PROTO_YANDEX_WEBMAIL,Webmail,yandex_webmail,Yandex webmail,4,Q_YANDEX_WEBMAIL_FOLDERLIST_ITEM_NAME,folderlist_item_name,,string,Message folder name.,0,session_mod,0
,528,Q_PROTO_YANDEX_WEBMAIL,Webmail,yandex_webmail,Yandex webmail,5,Q_YANDEX_WEBMAIL_FOLDERLIST_ITEM_ID,folderlist_item_id,,string,Message folder unique identifier.,0,session_mod,0
,528,Q_PROTO_YANDEX_WEBMAIL,Webmail,yandex_webmail,Yandex webmail,3,Q_YANDEX_WEBMAIL_FOLDERLIST_ITEM,folderlist_item,,parent,Contains the metadata related to one message folder list item.,0,session_mod,0
,528,Q_PROTO_YANDEX_WEBMAIL,Webmail,yandex_webmail,Yandex webmail,2,Q_YANDEX_WEBMAIL_FOLDERLIST,folderlist,,parent,Contains the message folder list.,0,session_mod,0
,528,Q_PROTO_YANDEX_WEBMAIL,Webmail,yandex_webmail,Yandex webmail,585,Q_MPA_RECEIVER,receiver,,string,Full address of email receiver (including cc and bcc receivers).,0,session_mod,0
,528,Q_PROTO_YANDEX_WEBMAIL,Webmail,yandex_webmail,Yandex webmail,597,Q_MPA_RECEIVER_TYPE,receiver_type,,string,Type of the email receiver.,0,session_mod,0
,528,Q_PROTO_YANDEX_WEBMAIL,Webmail,yandex_webmail,Yandex webmail,593,Q_MPA_RECEIVER_EMAIL,receiver_email,,string,Email address of message receiver (included cc and bcc receivers).,0,session_mod,0
,528,Q_PROTO_YANDEX_WEBMAIL,Webmail,yandex_webmail,Yandex webmail,586,Q_MPA_RECEIVER_ALIAS,receiver_alias,,string,Name of email receiver (included cc and bcc receivers).,0,session_mod,0
,528,Q_PROTO_YANDEX_WEBMAIL,Webmail,yandex_webmail,Yandex webmail,610,Q_MPA_RECEIVER_ENTRY,receiver_entry,,parent,"Parent entry, for different elements belonging to the email receiver.",0,session_mod,0
,528,Q_PROTO_YANDEX_WEBMAIL,Webmail,yandex_webmail,Yandex webmail,600,Q_MPA_SENDER,sender,,string,Full address of email sender (alias followed by email address).,0,session_mod,0
,528,Q_PROTO_YANDEX_WEBMAIL,Webmail,yandex_webmail,Yandex webmail,602,Q_MPA_SENDER_EMAIL,sender_email,,string,Email address of the email sender.,0,session_mod,0
,528,Q_PROTO_YANDEX_WEBMAIL,Webmail,yandex_webmail,Yandex webmail,601,Q_MPA_SENDER_ALIAS,sender_alias,,string,Name of the email sender.,0,session_mod,0
,528,Q_PROTO_YANDEX_WEBMAIL,Webmail,yandex_webmail,Yandex webmail,609,Q_MPA_SENDER_ENTRY,sender_entry,,parent,"Parent entry, for different elements belonging to the sender.",0,session_mod,0
,528,Q_PROTO_YANDEX_WEBMAIL,Webmail,yandex_webmail,Yandex webmail,1,Q_YANDEX_WEBMAIL_THUMBNAIL,thumbnail,,uint8,Indicates whether this attachment is an image thumbnail(1) or not(0).,0,session_mod,0
,528,Q_PROTO_YANDEX_WEBMAIL,Webmail,yandex_webmail,Yandex webmail,516,Q_MPA_ATTACH_FILENAME,attach_filename,,string,Attachment name.,0,session_mod,0
,528,Q_PROTO_YANDEX_WEBMAIL,Webmail,yandex_webmail,Yandex webmail,519,Q_MPA_ATTACH_SIZE,attach_size,,uint32,Attached file MIME size.,0,session_mod,0
,528,Q_PROTO_YANDEX_WEBMAIL,Webmail,yandex_webmail,Yandex webmail,517,Q_MPA_ATTACH_ID,attach_id,,string,Attachment identifier.,0,session_mod,0
,528,Q_PROTO_YANDEX_WEBMAIL,Webmail,yandex_webmail,Yandex webmail,520,Q_MPA_ATTACH_TYPE,attach_type,,string,Content type of the sent attached file.,0,session_mod,0
,528,Q_PROTO_YANDEX_WEBMAIL,Webmail,yandex_webmail,Yandex webmail,514,Q_MPA_ATTACH_CONTENT,attach_content,,buffer,Attached file content.,1,session_mod,1
,528,Q_PROTO_YANDEX_WEBMAIL,Webmail,yandex_webmail,Yandex webmail,513,Q_MPA_ATTACH,attach,,parent,"Parent entry, for attach fields in a message.",0,session_mod,0
,528,Q_PROTO_YANDEX_WEBMAIL,Webmail,yandex_webmail,Yandex webmail,557,Q_MPA_MSG_ID,msg_id,,string,Identifier of the message.,0,session_mod,0
,528,Q_PROTO_YANDEX_WEBMAIL,Webmail,yandex_webmail,Yandex webmail,512,Q_MPA_ACTION,action,,string,Indicates if the message is read (Read) or composed (Compose).,0,session_mod,0
,528,Q_PROTO_YANDEX_WEBMAIL,Webmail,yandex_webmail,Yandex webmail,533,Q_MPA_DRAFT,draft,,uint32,Indicates if the email is a draft or has really been posted,0,session_mod,0
,528,Q_PROTO_YANDEX_WEBMAIL,Webmail,yandex_webmail,Yandex webmail,532,Q_MPA_DATE,date,,string,Message date.,0,session_mod,0
,528,Q_PROTO_YANDEX_WEBMAIL,Webmail,yandex_webmail,Yandex webmail,530,Q_MPA_CONTENT,content,,buffer,Message content.,1,session_mod,1
,528,Q_PROTO_YANDEX_WEBMAIL,Webmail,yandex_webmail,Yandex webmail,607,Q_MPA_SUBJECT,subject,,string,Message subject.,0,session_mod,0
,528,Q_PROTO_YANDEX_WEBMAIL,Webmail,yandex_webmail,Yandex webmail,681,Q_MPA_IMPORTANCE,importance,,uint32,Indicates if the email has been marked by the user.,0,session_mod,0
,528,Q_PROTO_YANDEX_WEBMAIL,Webmail,yandex_webmail,Yandex webmail,535,Q_MPA_EMAIL,email,,parent,"Parent entry, for fields belonging to the same email.",0,session_mod,0
,528,Q_PROTO_YANDEX_WEBMAIL,Webmail,yandex_webmail,Yandex webmail,570,Q_MPA_MSGLIST_RECEIVER_ALIAS,msglist_receiver_alias,,string,Name of email receiver.,0,session_mod,0
,528,Q_PROTO_YANDEX_WEBMAIL,Webmail,yandex_webmail,Yandex webmail,571,Q_MPA_MSGLIST_RECEIVER_EMAIL,msglist_receiver_email,,string,Email address of the email receiver.,0,session_mod,0
,528,Q_PROTO_YANDEX_WEBMAIL,Webmail,yandex_webmail,Yandex webmail,569,Q_MPA_MSGLIST_RECEIVER,msglist_receiver,,string,Full address of email receiver in a message list.,0,session_mod,0
,528,Q_PROTO_YANDEX_WEBMAIL,Webmail,yandex_webmail,Yandex webmail,612,Q_MPA_MSGLIST_RECEIVER_ENTRY,msglist_receiver_entry,,parent,Parent entry for a receiver in a message list.,0,session_mod,0
,528,Q_PROTO_YANDEX_WEBMAIL,Webmail,yandex_webmail,Yandex webmail,573,Q_MPA_MSGLIST_SENDER_ALIAS,msglist_sender_alias,,string,Name of email sender.,0,session_mod,0
,528,Q_PROTO_YANDEX_WEBMAIL,Webmail,yandex_webmail,Yandex webmail,574,Q_MPA_MSGLIST_SENDER_EMAIL,msglist_sender_email,,string,Address of email sender.,0,session_mod,0
,528,Q_PROTO_YANDEX_WEBMAIL,Webmail,yandex_webmail,Yandex webmail,572,Q_MPA_MSGLIST_SENDER,msglist_sender,,string,Full address of email sender (alias and email address).,0,session_mod,0
,528,Q_PROTO_YANDEX_WEBMAIL,Webmail,yandex_webmail,Yandex webmail,611,Q_MPA_MSGLIST_SENDER_ENTRY,msglist_sender_entry,,parent,Parent entry for a sender in a message list.,0,session_mod,0
,528,Q_PROTO_YANDEX_WEBMAIL,Webmail,yandex_webmail,Yandex webmail,568,Q_MPA_MSGLIST_MSGID,msglist_msgid,,string,Message identifier.,0,session_mod,0
,528,Q_PROTO_YANDEX_WEBMAIL,Webmail,yandex_webmail,Yandex webmail,565,Q_MPA_MSGLIST_DATE,msglist_date,,string,Message date in a message list.,0,session_mod,0
,528,Q_PROTO_YANDEX_WEBMAIL,Webmail,yandex_webmail,Yandex webmail,576,Q_MPA_MSGLIST_SUBJECT,msglist_subject,,string,Message subject in a message list.,0,session_mod,0
,528,Q_PROTO_YANDEX_WEBMAIL,Webmail,yandex_webmail,Yandex webmail,684,Q_MPA_MSGLIST_ATTACH,msglist_attach,,uint32,Indicates if the message contains an attachment.,0,session_mod,0
,528,Q_PROTO_YANDEX_WEBMAIL,Webmail,yandex_webmail,Yandex webmail,683,Q_MPA_MSGLIST_UNREAD,msglist_unread,,uint32,Indicates if the message has been read.,0,session_mod,0
,528,Q_PROTO_YANDEX_WEBMAIL,Webmail,yandex_webmail,Yandex webmail,567,Q_MPA_MSGLIST_FOLDER,msglist_folder,,string,Indicates the directory from a message list.,0,session_mod,0
,528,Q_PROTO_YANDEX_WEBMAIL,Webmail,yandex_webmail,Yandex webmail,566,Q_MPA_MSGLIST_ENTRY,msglist_entry,,parent,"Parent entry, for different elements belonging to the same message of a message list.",0,session_mod,0
,528,Q_PROTO_YANDEX_WEBMAIL,Webmail,yandex_webmail,Yandex webmail,550,Q_MPA_LOGIN,login,,string,User's login string.,0,session_mod,0
,528,Q_PROTO_YANDEX_WEBMAIL,Webmail,yandex_webmail,Yandex webmail,630,Q_MPA_ACCOUNT,account,,parent,User account metadata including the login and the password.,0,session_mod,0
,528,Q_PROTO_YANDEX_WEBMAIL,Webmail,yandex_webmail,Yandex webmail,634,Q_MPA_CONTACT,contact,,string,Complete contact.,0,session_mod,0
,528,Q_PROTO_YANDEX_WEBMAIL,Webmail,yandex_webmail,Yandex webmail,615,Q_MPA_CONTACT_ALIAS,contact_alias,,string,Alias of a contact.,0,session_mod,0
,528,Q_PROTO_YANDEX_WEBMAIL,Webmail,yandex_webmail,Yandex webmail,616,Q_MPA_CONTACT_EMAIL,contact_email,,string,Email address of a contact.,0,session_mod,0
,528,Q_PROTO_YANDEX_WEBMAIL,Webmail,yandex_webmail,Yandex webmail,614,Q_MPA_CONTACT_ENTRY,contact_entry,,parent,This attribute groups information about a contact.,0,session_mod,0
,236,Q_PROTO_YMAIL2,Webmail,ymail2,Yahoo Mail v.2.0,617,Q_MPA_END,end,,ptr,"Indicates the end of a top-level parent attribute. This attribute's behavior depends on the method used to extract it: 1) If using the ixEngine v4 API function uevent_hook_add_parms"", it will be extracted like any other attribute. 2) If using the ixEngine v4 API function ""afc_metadata_add"", it will generate an attribute having the attribute ID of the associated top-level parent attribute and the ctb_metadata_attr.qm_end flag set to 1""",0,session_mod,0
,236,Q_PROTO_YMAIL2,Webmail,ymail2,Yahoo Mail v.2.0,614,Q_MPA_CONTACT_ENTRY,contact_entry,,parent,This attribute groups information about a contact.,0,session_mod,0
,236,Q_PROTO_YMAIL2,Webmail,ymail2,Yahoo Mail v.2.0,636,Q_MPA_CONTACT_LASTNAME,contact_lastname,,string,Contact last name.,0,session_prt,0
,236,Q_PROTO_YMAIL2,Webmail,ymail2,Yahoo Mail v.2.0,635,Q_MPA_CONTACT_FIRSTNAME,contact_firstname,,string,Contact first name.,0,session_prt,0
,236,Q_PROTO_YMAIL2,Webmail,ymail2,Yahoo Mail v.2.0,616,Q_MPA_CONTACT_EMAIL,contact_email,,string,Email address of a contact.,0,session_prt,0
,236,Q_PROTO_YMAIL2,Webmail,ymail2,Yahoo Mail v.2.0,597,Q_MPA_RECEIVER_TYPE,receiver_type,,string,Type of the email receiver.,0,session_prt,0
,236,Q_PROTO_YMAIL2,Webmail,ymail2,Yahoo Mail v.2.0,610,Q_MPA_RECEIVER_ENTRY,receiver_entry,,parent,"Parent entry, for different elements belonging to the email receiver.",0,session_mod,0
,236,Q_PROTO_YMAIL2,Webmail,ymail2,Yahoo Mail v.2.0,609,Q_MPA_SENDER_ENTRY,sender_entry,,parent,"Parent entry, for different elements belonging to the sender.",0,session_prt,0
,236,Q_PROTO_YMAIL2,Webmail,ymail2,Yahoo Mail v.2.0,533,Q_MPA_DRAFT,draft,,uint32,Indicates if the email is a draft or has really been posted,0,session_prt,0
,236,Q_PROTO_YMAIL2,Webmail,ymail2,Yahoo Mail v.2.0,585,Q_MPA_RECEIVER,receiver,,string,Full address of email receiver (including cc and bcc receivers).,0,session_prt,0
,236,Q_PROTO_YMAIL2,Webmail,ymail2,Yahoo Mail v.2.0,586,Q_MPA_RECEIVER_ALIAS,receiver_alias,,string,Name of email receiver (included cc and bcc receivers).,0,session_prt,0
,236,Q_PROTO_YMAIL2,Webmail,ymail2,Yahoo Mail v.2.0,600,Q_MPA_SENDER,sender,,string,Full address of email sender (alias followed by email address).,0,session_prt,0
,236,Q_PROTO_YMAIL2,Webmail,ymail2,Yahoo Mail v.2.0,530,Q_MPA_CONTENT,content,,string,Message content.,1,session_mod,1
,236,Q_PROTO_YMAIL2,Webmail,ymail2,Yahoo Mail v.2.0,598,Q_MPA_REPLYTO,replyto,,string,Email address to use in a reply for this message.,0,session_prt,0
,236,Q_PROTO_YMAIL2,Webmail,ymail2,Yahoo Mail v.2.0,593,Q_MPA_RECEIVER_EMAIL,receiver_email,,string,Email address of message receiver (included cc and bcc receivers).,0,session_prt,0
,236,Q_PROTO_YMAIL2,Webmail,ymail2,Yahoo Mail v.2.0,602,Q_MPA_SENDER_EMAIL,sender_email,,string,Email address of the email sender.,0,session_prt,0
,236,Q_PROTO_YMAIL2,Webmail,ymail2,Yahoo Mail v.2.0,601,Q_MPA_SENDER_ALIAS,sender_alias,,string,Name of the email sender.,0,session_prt,0
,236,Q_PROTO_YMAIL2,Webmail,ymail2,Yahoo Mail v.2.0,607,Q_MPA_SUBJECT,subject,,string,Message subject.,0,session_prt,0
,236,Q_PROTO_YMAIL2,Webmail,ymail2,Yahoo Mail v.2.0,566,Q_MPA_MSGLIST_ENTRY,msglist_entry,,parent,"Parent entry, for different elements belonging to the same message of a message list.",0,session_mod,0
,236,Q_PROTO_YMAIL2,Webmail,ymail2,Yahoo Mail v.2.0,572,Q_MPA_MSGLIST_SENDER,msglist_sender,,string,Full address of email sender (alias and email address).,0,session_prt,0
,236,Q_PROTO_YMAIL2,Webmail,ymail2,Yahoo Mail v.2.0,574,Q_MPA_MSGLIST_SENDER_EMAIL,msglist_sender_email,,string,Address of email sender.,0,session_prt,0
,236,Q_PROTO_YMAIL2,Webmail,ymail2,Yahoo Mail v.2.0,573,Q_MPA_MSGLIST_SENDER_ALIAS,msglist_sender_alias,,string,Name of email sender.,0,session_prt,0
,236,Q_PROTO_YMAIL2,Webmail,ymail2,Yahoo Mail v.2.0,611,Q_MPA_MSGLIST_SENDER_ENTRY,msglist_sender_entry,,parent,Parent entry for a sender in a message list.,0,session_prt,0
,236,Q_PROTO_YMAIL2,Webmail,ymail2,Yahoo Mail v.2.0,575,Q_MPA_MSGLIST_SIZE,msglist_size,,string,Message size in a message list.,0,session_mod,0
,236,Q_PROTO_YMAIL2,Webmail,ymail2,Yahoo Mail v.2.0,568,Q_MPA_MSGLIST_MSGID,msglist_msgid,,string,Message identifier.,0,session_prt,0
,236,Q_PROTO_YMAIL2,Webmail,ymail2,Yahoo Mail v.2.0,576,Q_MPA_MSGLIST_SUBJECT,msglist_subject,,string,Message subject in a message list.,0,session_prt,0
,236,Q_PROTO_YMAIL2,Webmail,ymail2,Yahoo Mail v.2.0,571,Q_MPA_MSGLIST_RECEIVER_EMAIL,msglist_receiver_email,,string,Email address of the email receiver.,0,session_prt,0
,236,Q_PROTO_YMAIL2,Webmail,ymail2,Yahoo Mail v.2.0,612,Q_MPA_MSGLIST_RECEIVER_ENTRY,msglist_receiver_entry,,parent,Parent entry for a receiver in a message list.,0,session_mod,0
,236,Q_PROTO_YMAIL2,Webmail,ymail2,Yahoo Mail v.2.0,550,Q_MPA_LOGIN,login,,string,User's login string.,0,session_mod,0
,236,Q_PROTO_YMAIL2,Webmail,ymail2,Yahoo Mail v.2.0,577,Q_MPA_NAME,name,,string,User's full name.,0,session_mod,0
,236,Q_PROTO_YMAIL2,Webmail,ymail2,Yahoo Mail v.2.0,567,Q_MPA_MSGLIST_FOLDER,msglist_folder,,string,Indicates the directory from a message list.,0,session_mod,0
,236,Q_PROTO_YMAIL2,Webmail,ymail2,Yahoo Mail v.2.0,514,Q_MPA_ATTACH_CONTENT,attach_content,,buffer,Attached file content.,1,session_mod,1
,236,Q_PROTO_YMAIL2,Webmail,ymail2,Yahoo Mail v.2.0,519,Q_MPA_ATTACH_SIZE,attach_size,,uint32,Attached file MIME size.,0,session_prt,0
,236,Q_PROTO_YMAIL2,Webmail,ymail2,Yahoo Mail v.2.0,520,Q_MPA_ATTACH_TYPE,attach_type,,string,Content type of the sent attached file.,0,session_prt,0
,236,Q_PROTO_YMAIL2,Webmail,ymail2,Yahoo Mail v.2.0,517,Q_MPA_ATTACH_ID,attach_id,,string,Attachment identifier.,0,session_prt,0
,236,Q_PROTO_YMAIL2,Webmail,ymail2,Yahoo Mail v.2.0,2,Q_YMAIL2_ATTACH_FILEID,attach_fileid,,string,Automatically generated filename for file attachement.,0,session_prt,0
,236,Q_PROTO_YMAIL2,Webmail,ymail2,Yahoo Mail v.2.0,516,Q_MPA_ATTACH_FILENAME,attach_filename,,string,Attachment name.,0,session_prt,0
,236,Q_PROTO_YMAIL2,Webmail,ymail2,Yahoo Mail v.2.0,513,Q_MPA_ATTACH,attach,,parent,"Parent entry, for attach fields in a message.",0,session_mod,0
,236,Q_PROTO_YMAIL2,Webmail,ymail2,Yahoo Mail v.2.0,557,Q_MPA_MSG_ID,msg_id,,string,Identifier of the message.,0,session_prt,0
,236,Q_PROTO_YMAIL2,Webmail,ymail2,Yahoo Mail v.2.0,512,Q_MPA_ACTION,action,,string,Indicates if the message is read (Read) or composed (Compose).,0,session_prt,0
,236,Q_PROTO_YMAIL2,Webmail,ymail2,Yahoo Mail v.2.0,535,Q_MPA_EMAIL,email,,parent,"Parent entry, for fields belonging to the same email.",0,session_mod,0
,236,Q_PROTO_YMAIL2,Webmail,ymail2,Yahoo Mail v.2.0,532,Q_MPA_DATE,date,,string,Message date.,0,session_mod,0
,236,Q_PROTO_YMAIL2,Webmail,ymail2,Yahoo Mail v.2.0,565,Q_MPA_MSGLIST_DATE,msglist_date,,string,Message date in a message list.,0,session_mod,0
,236,Q_PROTO_YMAIL2,Webmail,ymail2,Yahoo Mail v.2.0,739,Q_MPA_SESSION_ID,session_id,,string,Uniquely identifies the current user session.,0,session_mod,0
